date, total distance
09.08.2021 10:19:00.548,644.19
09.08.2021 10:19:01.540,644.19
09.08.2021 10:19:02.529,644.20
09.08.2021 10:19:03.551,644.20
09.08.2021 10:19:04.537,644.21
09.08.2021 10:19:05.530,644.22
09.08.2021 10:19:06.547,644.22
09.08.2021 10:19:07.540,644.22
09.08.2021 10:19:08.530,644.23
09.08.2021 10:19:09.551,644.23
09.08.2021 10:19:10.543,644.24
09.08.2021 10:19:11.527,644.24
09.08.2021 10:19:12.516,644.25
09.08.2021 10:19:13.536,644.25
09.08.2021 10:19:14.527,644.26
09.08.2021 10:19:15.547,644.26
09.08.2021 10:19:16.541,644.26
09.08.2021 10:19:17.527,644.27
09.08.2021 10:19:18.551,644.27
09.08.2021 10:19:19.541,644.27
09.08.2021 10:19:20.529,644.28
09.08.2021 10:19:21.550,644.28
09.08.2021 10:19:22.538,644.29
09.08.2021 10:19:23.530,644.29
09.08.2021 10:19:24.551,644.29
09.08.2021 10:19:25.538,644.30
09.08.2021 10:19:26.527,644.30
09.08.2021 10:19:27.551,644.31
09.08.2021 10:19:28.540,644.31
09.08.2021 10:19:29.530,644.32
09.08.2021 10:19:30.552,644.32
09.08.2021 10:19:31.537,644.33
09.08.2021 10:19:32.532,644.33
09.08.2021 10:19:33.548,644.34
09.08.2021 10:19:34.538,644.34
09.08.2021 10:19:35.527,644.34
09.08.2021 10:19:36.548,644.35
