date, temperature
09.08.2021 14:11:39.178,37.00
09.08.2021 14:11:39.942,37.00
09.08.2021 14:11:40.185,37.00
09.08.2021 14:11:40.940,37.00
09.08.2021 14:11:41.179,37.00
09.08.2021 14:11:41.925,37.00
09.08.2021 14:11:42.176,37.00
09.08.2021 14:11:42.941,37.00
09.08.2021 14:11:43.182,37.00
09.08.2021 14:11:43.939,37.00
09.08.2021 14:11:44.925,37.00
09.08.2021 14:11:45.175,37.00
09.08.2021 14:11:45.941,37.00
09.08.2021 14:11:46.961,37.00
09.08.2021 14:11:47.198,37.00
09.08.2021 14:11:47.925,37.00
09.08.2021 14:11:48.942,37.00
09.08.2021 14:11:49.188,37.00
09.08.2021 14:11:49.939,37.00
09.08.2021 14:11:50.178,37.00
09.08.2021 14:11:50.922,37.00
09.08.2021 14:11:51.946,37.00
09.08.2021 14:11:52.175,37.00
09.08.2021 14:11:52.932,37.00
09.08.2021 14:11:53.182,37.00
09.08.2021 14:11:53.921,37.00
09.08.2021 14:11:54.168,37.00
09.08.2021 14:11:54.946,37.00
09.08.2021 14:11:55.178,37.00
09.08.2021 14:11:55.932,37.00
09.08.2021 14:11:56.171,37.00
09.08.2021 14:11:56.959,37.00
09.08.2021 14:11:57.946,37.00
09.08.2021 14:11:58.154,37.00
09.08.2021 14:11:58.962,37.00
09.08.2021 14:11:59.174,37.00
09.08.2021 14:11:59.959,37.00
09.08.2021 14:12:00.946,37.00
09.08.2021 14:12:01.174,37.00
09.08.2021 14:12:01.963,37.00
09.08.2021 14:12:02.184,37.00
09.08.2021 14:12:02.960,37.00
09.08.2021 14:12:03.174,37.00
09.08.2021 14:12:03.946,37.00
09.08.2021 14:12:04.176,37.00
09.08.2021 14:12:04.962,37.00
09.08.2021 14:12:05.175,37.00
09.08.2021 14:12:05.951,37.00
09.08.2021 14:12:06.175,37.00
09.08.2021 14:12:06.943,37.00
09.08.2021 14:12:07.176,37.00
09.08.2021 14:12:07.968,37.00
09.08.2021 14:12:08.185,37.00
09.08.2021 14:12:08.952,37.00
09.08.2021 14:12:09.174,37.00
09.08.2021 14:12:09.942,37.00
09.08.2021 14:12:10.180,37.00
09.08.2021 14:12:10.968,37.00
09.08.2021 14:12:11.184,37.00
09.08.2021 14:12:11.953,37.00
09.08.2021 14:12:12.184,37.00
09.08.2021 14:12:12.978,37.00
09.08.2021 14:12:13.191,37.00
09.08.2021 14:12:13.968,37.00
09.08.2021 14:12:14.182,37.00
09.08.2021 14:12:14.952,37.00
09.08.2021 14:12:15.977,37.00
09.08.2021 14:12:16.968,37.00
09.08.2021 14:12:17.186,37.00
09.08.2021 14:12:17.975,37.00
09.08.2021 14:12:18.197,37.00
09.08.2021 14:12:18.977,37.00
09.08.2021 14:12:19.202,37.00
09.08.2021 14:12:19.969,37.00
09.08.2021 14:12:20.186,37.00
09.08.2021 14:12:20.952,37.00
09.08.2021 14:12:21.178,37.00
09.08.2021 14:12:21.978,37.00
09.08.2021 14:12:22.206,37.00
09.08.2021 14:12:22.962,37.00
09.08.2021 14:12:23.185,37.00
09.08.2021 14:12:23.984,37.00
09.08.2021 14:12:24.220,37.00
09.08.2021 14:12:24.978,37.00
09.08.2021 14:12:25.208,37.00
09.08.2021 14:12:25.962,37.00
09.08.2021 14:12:26.190,37.00
09.08.2021 14:12:26.983,37.00
09.08.2021 14:12:27.213,37.00
09.08.2021 14:12:27.969,37.00
09.08.2021 14:12:28.187,37.00
09.08.2021 14:12:29.012,37.00
09.08.2021 14:12:29.983,37.00
09.08.2021 14:12:30.204,37.00
09.08.2021 14:12:30.969,37.00
09.08.2021 14:12:31.193,37.00
09.08.2021 14:12:31.993,37.00
09.08.2021 14:12:32.215,37.00
09.08.2021 14:12:32.984,37.00
09.08.2021 14:12:33.229,37.00
09.08.2021 14:12:33.979,37.00
09.08.2021 14:12:34.992,37.00
09.08.2021 14:12:35.220,37.00
09.08.2021 14:12:35.983,37.00
09.08.2021 14:12:36.216,37.00
09.08.2021 14:12:36.972,37.00
09.08.2021 14:12:37.198,37.00
09.08.2021 14:12:37.990,37.00
09.08.2021 14:12:38.982,37.00
09.08.2021 14:12:39.205,37.00
09.08.2021 14:12:39.981,37.00
09.08.2021 14:12:40.198,37.00
09.08.2021 14:12:40.992,37.00
09.08.2021 14:12:41.216,37.00
09.08.2021 14:12:41.982,37.00
09.08.2021 14:12:42.220,37.00
09.08.2021 14:12:43.004,37.00
09.08.2021 14:12:43.993,37.00
09.08.2021 14:12:44.216,37.00
09.08.2021 14:12:44.949,37.00
09.08.2021 14:12:45.173,37.00
09.08.2021 14:12:45.980,37.00
09.08.2021 14:12:46.221,37.00
09.08.2021 14:12:46.991,37.00
09.08.2021 14:12:47.983,37.00
09.08.2021 14:12:48.980,37.00
09.08.2021 14:12:49.197,37.00
09.08.2021 14:12:49.993,37.00
09.08.2021 14:12:50.222,37.00
09.08.2021 14:12:50.931,37.00
09.08.2021 14:12:51.981,37.00
09.08.2021 14:12:52.211,37.00
09.08.2021 14:12:52.993,37.00
09.08.2021 14:12:53.217,37.00
09.08.2021 14:12:53.931,37.00
09.08.2021 14:12:54.176,37.00
09.08.2021 14:12:54.981,37.00
09.08.2021 14:12:55.210,37.00
09.08.2021 14:12:55.940,37.00
09.08.2021 14:12:56.181,37.00
09.08.2021 14:12:56.930,37.00
09.08.2021 14:12:57.180,37.00
09.08.2021 14:12:57.980,37.00
09.08.2021 14:12:58.209,37.00
09.08.2021 14:12:58.993,37.00
09.08.2021 14:12:59.990,37.00
09.08.2021 14:13:00.205,37.00
09.08.2021 14:13:00.980,37.00
09.08.2021 14:13:01.203,37.00
09.08.2021 14:13:01.992,37.00
09.08.2021 14:13:02.213,37.00
09.08.2021 14:13:02.953,37.00
09.08.2021 14:13:03.179,37.00
09.08.2021 14:13:04.027,37.00
09.08.2021 14:13:04.251,37.00
09.08.2021 14:13:04.941,37.00
09.08.2021 14:13:05.178,37.00
09.08.2021 14:13:05.923,37.00
09.08.2021 14:13:06.170,37.00
09.08.2021 14:13:07.007,37.00
09.08.2021 14:13:08.000,37.00
09.08.2021 14:13:08.217,37.00
09.08.2021 14:13:08.955,37.00
09.08.2021 14:13:09.174,37.00
09.08.2021 14:13:09.948,37.00
09.08.2021 14:13:10.164,37.00
09.08.2021 14:13:10.941,37.00
09.08.2021 14:13:11.982,37.00
09.08.2021 14:13:12.946,37.00
09.08.2021 14:13:13.169,37.00
09.08.2021 14:13:13.996,37.00
09.08.2021 14:13:14.219,37.00
09.08.2021 14:13:14.922,37.00
09.08.2021 14:13:15.173,37.00
09.08.2021 14:13:15.946,37.00
09.08.2021 14:13:16.166,37.00
09.08.2021 14:13:16.959,37.00
09.08.2021 14:13:17.178,37.00
09.08.2021 14:13:17.956,37.00
09.08.2021 14:13:18.191,37.00
09.08.2021 14:13:18.912,37.00
09.08.2021 14:13:19.166,37.00
