date, power
09.08.2021 14:11:39.178,368.75
09.08.2021 14:11:39.942,368.75
09.08.2021 14:11:40.185,421.74
09.08.2021 14:11:40.940,421.74
09.08.2021 14:11:41.179,421.74
09.08.2021 14:11:41.925,460.90
09.08.2021 14:11:42.176,466.71
09.08.2021 14:11:42.941,466.71
09.08.2021 14:11:43.182,466.71
09.08.2021 14:11:43.939,374.86
09.08.2021 14:11:44.925,374.86
09.08.2021 14:11:45.175,396.61
09.08.2021 14:11:45.941,396.61
09.08.2021 14:11:46.961,396.61
09.08.2021 14:11:47.198,450.99
09.08.2021 14:11:47.925,450.99
09.08.2021 14:11:48.942,450.99
09.08.2021 14:11:49.188,452.07
09.08.2021 14:11:49.939,452.07
09.08.2021 14:11:50.178,452.07
09.08.2021 14:11:50.922,453.33
09.08.2021 14:11:51.946,453.33
09.08.2021 14:11:52.175,764.67
09.08.2021 14:11:52.932,764.67
09.08.2021 14:11:53.182,764.67
09.08.2021 14:11:53.921,652.33
09.08.2021 14:11:54.168,652.33
09.08.2021 14:11:54.946,648.00
09.08.2021 14:11:55.178,648.00
09.08.2021 14:11:55.932,554.75
09.08.2021 14:11:56.171,554.75
09.08.2021 14:11:56.959,449.52
09.08.2021 14:11:57.946,449.52
09.08.2021 14:11:58.154,449.52
09.08.2021 14:11:58.962,418.24
09.08.2021 14:11:59.174,418.24
09.08.2021 14:11:59.959,454.60
09.08.2021 14:12:00.946,454.60
09.08.2021 14:12:01.174,454.60
09.08.2021 14:12:01.963,335.52
09.08.2021 14:12:02.184,335.52
09.08.2021 14:12:02.960,444.68
09.08.2021 14:12:03.174,444.68
09.08.2021 14:12:03.946,547.61
09.08.2021 14:12:04.176,547.61
09.08.2021 14:12:04.962,524.32
09.08.2021 14:12:05.175,524.32
09.08.2021 14:12:05.951,464.13
09.08.2021 14:12:06.175,464.13
09.08.2021 14:12:06.943,438.99
09.08.2021 14:12:07.176,438.99
09.08.2021 14:12:07.968,466.07
