date, voltage
09.08.2021 09:48:22.672,35.16
09.08.2021 09:48:23.690,35.12
09.08.2021 09:48:24.681,35.12
09.08.2021 09:48:25.670,35.13
09.08.2021 09:48:26.691,35.13
09.08.2021 09:48:27.681,35.07
09.08.2021 09:48:28.671,35.15
09.08.2021 09:48:29.689,35.15
09.08.2021 09:48:30.680,35.34
09.08.2021 09:48:31.671,35.33
09.08.2021 09:48:32.691,35.35
09.08.2021 09:48:33.681,35.24
09.08.2021 09:48:34.670,35.19
09.08.2021 09:48:35.691,35.15
09.08.2021 09:48:36.681,35.14
09.08.2021 09:48:37.670,35.18
09.08.2021 09:48:38.691,35.38
09.08.2021 09:48:39.681,35.38
09.08.2021 09:48:40.670,34.98
09.08.2021 09:48:41.690,34.98
09.08.2021 09:48:42.680,34.85
09.08.2021 09:48:43.667,35.47
09.08.2021 09:48:44.687,35.47
09.08.2021 09:48:45.676,35.66
09.08.2021 09:48:46.670,35.66
09.08.2021 09:48:47.690,35.53
09.08.2021 09:48:48.681,35.53
09.08.2021 09:48:49.670,35.53
09.08.2021 09:48:50.691,35.46
09.08.2021 09:48:51.681,35.28
09.08.2021 09:48:52.670,35.01
09.08.2021 09:48:53.691,34.63
09.08.2021 09:48:54.681,34.80
09.08.2021 09:48:55.673,34.74
09.08.2021 09:48:56.690,34.66
09.08.2021 09:48:57.681,34.75
09.08.2021 09:48:58.672,34.82
09.08.2021 09:48:59.691,34.84
09.08.2021 09:49:00.680,35.38
09.08.2021 09:49:01.672,35.79
09.08.2021 09:49:02.692,35.79
09.08.2021 09:49:03.681,35.86
09.08.2021 09:49:04.668,35.78
09.08.2021 09:49:05.691,35.75
09.08.2021 09:49:06.680,35.75
09.08.2021 09:49:07.671,35.47
09.08.2021 09:49:08.692,35.47
09.08.2021 09:49:09.682,34.75
09.08.2021 09:49:10.670,34.36
09.08.2021 09:49:11.692,34.36
09.08.2021 09:49:12.681,35.17
09.08.2021 09:49:13.671,35.43
09.08.2021 09:49:14.692,35.45
09.08.2021 09:49:15.677,35.46
09.08.2021 09:49:16.671,35.47
09.08.2021 09:49:17.692,35.47
09.08.2021 09:49:18.681,35.48
09.08.2021 09:49:19.671,35.41
09.08.2021 09:49:20.692,35.38
09.08.2021 09:49:21.680,35.34
09.08.2021 09:49:22.672,35.30
09.08.2021 09:49:23.691,35.11
09.08.2021 09:49:24.682,35.08
09.08.2021 09:49:25.671,35.04
09.08.2021 09:49:26.691,35.46
09.08.2021 09:49:27.681,35.46
09.08.2021 09:49:28.672,35.13
09.08.2021 09:49:29.690,34.60
09.08.2021 09:49:30.680,34.60
09.08.2021 09:49:31.671,34.14
09.08.2021 09:49:32.691,34.14
09.08.2021 09:49:33.680,35.40
09.08.2021 09:49:34.673,35.42
09.08.2021 09:49:35.692,35.42
09.08.2021 09:49:36.682,35.45
09.08.2021 09:49:37.671,35.45
09.08.2021 09:49:38.691,35.74
09.08.2021 09:49:39.679,35.70
09.08.2021 09:49:40.672,35.56
09.08.2021 09:49:41.692,35.52
09.08.2021 09:49:42.682,35.51
09.08.2021 09:49:43.671,35.51
09.08.2021 09:49:44.693,35.51
09.08.2021 09:49:45.682,35.51
09.08.2021 09:49:46.673,35.11
09.08.2021 09:49:47.695,35.34
09.08.2021 09:49:48.682,35.39
09.08.2021 09:49:49.672,35.44
09.08.2021 09:49:50.692,35.44
09.08.2021 09:49:51.682,35.36
09.08.2021 09:49:52.672,35.36
09.08.2021 09:49:53.693,35.00
09.08.2021 09:49:54.684,35.02
09.08.2021 09:49:55.671,34.92
09.08.2021 09:49:56.692,34.58
09.08.2021 09:49:57.687,34.52
09.08.2021 09:49:58.673,34.64
09.08.2021 09:49:59.692,34.93
09.08.2021 09:50:00.680,35.13
09.08.2021 09:50:01.671,35.22
09.08.2021 09:50:02.693,35.40
09.08.2021 09:50:03.683,35.29
09.08.2021 09:50:04.672,35.43
09.08.2021 09:50:05.690,35.44
09.08.2021 09:50:06.682,34.65
09.08.2021 09:50:07.673,34.58
09.08.2021 09:50:08.692,34.69
09.08.2021 09:50:09.682,34.67
09.08.2021 09:50:10.673,34.64
09.08.2021 09:50:11.692,34.21
09.08.2021 09:50:12.682,33.99
09.08.2021 09:50:13.673,33.99
09.08.2021 09:50:14.693,33.99
09.08.2021 09:50:15.683,35.38
09.08.2021 09:50:16.674,35.39
09.08.2021 09:50:17.693,35.39
09.08.2021 09:50:18.683,35.40
09.08.2021 09:50:19.672,35.41
09.08.2021 09:50:20.693,35.42
09.08.2021 09:50:21.682,35.05
09.08.2021 09:50:22.675,34.35
09.08.2021 09:50:23.693,33.85
09.08.2021 09:50:24.682,34.07
09.08.2021 09:50:25.673,34.20
09.08.2021 09:50:26.694,35.31
09.08.2021 09:50:27.685,35.34
09.08.2021 09:50:28.670,35.36
09.08.2021 09:50:29.694,35.36
09.08.2021 09:50:30.683,35.38
09.08.2021 09:50:31.674,35.38
09.08.2021 09:50:32.695,35.09
09.08.2021 09:50:33.684,35.09
09.08.2021 09:50:34.671,35.37
09.08.2021 09:50:35.693,35.38
09.08.2021 09:50:36.680,35.39
09.08.2021 09:50:37.673,35.40
09.08.2021 09:50:38.696,35.73
09.08.2021 09:50:39.682,35.44
09.08.2021 09:50:40.672,35.43
09.08.2021 09:50:41.690,34.71
09.08.2021 09:50:42.679,33.70
09.08.2021 09:50:43.674,33.65
09.08.2021 09:50:44.693,33.90
09.08.2021 09:50:45.679,35.30
09.08.2021 09:50:46.673,35.33
09.08.2021 09:50:47.690,35.79
09.08.2021 09:50:48.681,35.84
09.08.2021 09:50:49.674,35.74
09.08.2021 09:50:50.690,35.74
09.08.2021 09:50:51.683,35.15
09.08.2021 09:50:52.675,35.15
09.08.2021 09:50:53.690,35.15
09.08.2021 09:50:54.684,35.33
09.08.2021 09:50:55.675,35.33
09.08.2021 09:50:56.692,35.08
09.08.2021 09:50:57.684,34.11
